ID,error,error_reason,whole_estimate.r,whole_estimate.K,whole_estimate.sigma,whole_se.r,whole_se.K,whole_se.sigma,whole_converged,part,estimate.r,estimate.K,estimate.sigma,se.r,se.K,se.sigma,converged
5056,FALSE,NA,1.152931881828795,1.6874523058340065,0.81011141722888,0.352571692858679,0.2964215201589333,0.14320361554531202,TRUE,1,1.3716198419346037,2.0746672233579924,0.8976659472347384,0.5022829018561576,0.48755342404666624,0.2243879098948502,TRUE
5056,FALSE,NA,1.152931881828795,1.6874523058340065,0.81011141722888,0.352571692858679,0.2964215201589333,0.14320361554531202,TRUE,2,1.1945938062984283,1.3644940733200486,0.5915546694170026,0.474165741007286,0.24671990280396708,0.14789061452779162,TRUE
6059,FALSE,NA,4.81198144301738e-5,0.0755747583117372,0.5929149757100607,0.0026215124582274,4.116760510040387,0.10472170123670646,TRUE,1,1.2822737641956531e-5,0.02711156316264587,0.33985774425317294,0.003853184806361563,8.1464747207544,0.0849630373838926,TRUE
6059,FALSE,NA,4.81198144301738e-5,0.0755747583117372,0.5929149757100607,0.0026215124582274,4.116760510040387,0.10472170123670646,TRUE,2,1.2079125333460283,177.69182262249868,0.7284639370147158,1.5843843716606898,52.221731147637335,0.18209318453846754,TRUE
6075,FALSE,NA,0.8362348397427322,7.039623357982209,1.5061684050609159,0.6027147824949322,3.5159513563773706,0.2953899622891674,TRUE,1,1.7956635946154793,11.446345394999415,1.2893339118034297,0.7866006681782928,3.5953132893105457,0.3721878630031723,TRUE
6075,FALSE,NA,0.8362348397427322,7.039623357982209,1.5061684050609159,0.6027147824949322,3.5159513563773706,0.2953899622891674,TRUE,2,-0.462198517847972,47828015.155129366,1.0032524427562008,0.4095761390729844,205536535982.6387,0.28962142422694676,TRUE
6109,FALSE,NA,1.0844328351762855,8914422.11647815,1.651758737436819,0.5172294379965207,3951110.547755853,0.3239521395544647,TRUE,1,1.5656684054236487,13709499.846871933,1.3966967476238108,0.6658626013973484,5276459.5558586735,0.40322620832897954,TRUE
6109,FALSE,NA,1.0844328351762855,8914422.11647815,1.651758737436819,0.5172294379965207,3951110.547755853,0.3239521395544647,TRUE,2,1.7534647351165467,3592833.337328072,1.2510379414776778,0.6501148699434691,1067239.899901294,0.3611336765448407,TRUE
6110,FALSE,NA,1.494180752149253,992591.450337278,2.0419638748505817,0.7424278386548935,396410.466975022,0.40051709249701156,TRUE,1,1.0248956781312768,1170140.7201977912,1.0479904914689602,0.7499862293091556,494957.27486962563,0.3025415495815186,TRUE
6110,FALSE,NA,1.494180752149253,992591.450337278,2.0419638748505817,0.7424278386548935,396410.466975022,0.40051709249701156,TRUE,2,1.825121509853251,839937.6451137922,2.661255166280675,1.2331670248925575,541864.2109313874,0.768177223546694,TRUE
6128,FALSE,NA,1.179928806637685,414.15319216539564,1.21950052690969,0.5086314881418864,120.10017326866665,0.2391902280950018,TRUE,1,1.2314784693085916,299.79113854622483,0.8185900837542682,0.48971148911051154,83.53893732352014,0.23630576644913429,TRUE
6128,FALSE,NA,1.179928806637685,414.15319216539564,1.21950052690969,0.5086314881418864,120.10017326866665,0.2391902280950018,TRUE,2,1.3696926946689176,558.405362085382,1.4818619729738975,0.919612333494622,263.71343244165905,0.427802116247475,TRUE
6130,FALSE,NA,0.5707293728866087,1328.623843281905,1.0390036077356313,0.3692612444941064,670.9274142401448,0.2037696769621955,TRUE,1,0.7320302510281566,1877.1789743203333,1.1408768533722766,0.5867855245161246,1197.300620065609,0.3293742759056093,TRUE
6130,FALSE,NA,0.5707293728866087,1328.623843281905,1.0390036077356313,0.3692612444941064,670.9274142401448,0.2037696769621955,TRUE,2,1.6530969540030582,839.6119864416878,0.5107597974188111,0.4139452781743175,106.26827850516236,0.14744146382798973,TRUE
6170,FALSE,NA,0.8690904900198462,3.2528381878944392,0.07429863242302026,0.24972382504148277,0.06979934007513627,0.013134836899132024,TRUE,1,0.9384447450518327,3.1702520600725577,0.0902524960120597,0.3557391361304788,0.10851681544173764,0.02256223515092648,TRUE
6170,FALSE,NA,0.8690904900198462,3.2528381878944392,0.07429863242302026,0.24972382504148277,0.06979934007513627,0.013134836899132024,TRUE,2,1.1840527036340625,3.3302120167027542,0.04228428664389592,0.3633230692859665,0.04207742995099288,0.01057107682447683,TRUE
6184,FALSE,NA,0.826081166198383,2.571957239004509,0.1504649716608656,0.22048687918503404,0.12237045255091752,0.026599711515214345,TRUE,1,0.8347953240970731,2.5378491196475657,0.09273528264961577,0.18742710479549266,0.10996963579970208,0.023181109929869437,TRUE
6184,FALSE,NA,0.826081166198383,2.571957239004509,0.1504649716608656,0.22048687918503404,0.12237045255091752,0.026599711515214345,TRUE,2,0.8443083346031879,2.600835858888999,0.1910167877157225,0.4287260283760872,0.21008230736957614,0.0477574290339349,TRUE
6211,FALSE,NA,0.4908670745726925,3.4312394479568438,0.06577090751374583,0.2146720296524234,0.11693253198207706,0.011627321910910024,TRUE,1,1.0076853528387737,3.6622450692640354,0.05034125350757959,0.37262884698688375,0.06534551089170329,0.012585633964871284,TRUE
6211,FALSE,NA,0.4908670745726925,3.4312394479568438,0.06577090751374583,0.2146720296524234,0.11693253198207706,0.011627321910910024,TRUE,2,1.4540647293671836,3.258509523550281,0.03659248745034591,0.25878043743441165,0.02913879411946719,0.00914851191696255,TRUE
6300,FALSE,NA,0.9520915186714154,4.306896934332587,0.03291093771170233,0.25216391278633965,0.03738229679216631,0.005817827376911266,TRUE,1,0.6305353641320386,4.323079891760996,0.03085076508495722,0.38353746186150484,0.07582444432516326,0.007713926737835702,TRUE
6300,FALSE,NA,0.9520915186714154,4.306896934332587,0.03291093771170233,0.25216391278633965,0.03738229679216631,0.005817827376911266,TRUE,2,1.3179931342332107,4.2723668035234335,0.030500490971686653,0.3319684331739071,0.03570012147981678,0.007625460085577935,TRUE
6366,FALSE,NA,0.48798147466590513,3.6499779273068675,0.062276293330358924,0.21487465276020004,0.116453066852199,0.011008427912415013,TRUE,1,0.8948605245993217,3.779293771714295,0.051465394285317656,0.36799735656601645,0.07707377110181077,0.012866186195754237,TRUE
6366,FALSE,NA,0.48798147466590513,3.6499779273068675,0.062276293330358924,0.21487465276020004,0.116453066852199,0.011008427912415013,TRUE,2,0.5216779787912036,3.529438379489169,0.06497896531386561,0.3191756053266236,0.15608043834409055,0.016244975182573385,TRUE
6407,FALSE,NA,0.7986999275246067,2.5982613691022647,0.23687949107939457,0.2742716505661432,0.19303196565368724,0.04187941380915042,TRUE,1,1.7830314494515163,2.720835708711756,0.0863937059911991,0.24252341546946063,0.04669615087587848,0.021598642544893167,TRUE
6407,FALSE,NA,0.7986999275246067,2.5982613691022647,0.23687949107939457,0.2742716505661432,0.19303196565368724,0.04187941380915042,TRUE,2,0.6120210370324435,2.4584838251817467,0.29122006311875137,0.3723596480081671,0.4140768670091457,0.07280559910443692,TRUE
6415,FALSE,NA,0.7102696532285162,4.593749077654538,0.02376818370260176,0.23869090014618244,0.03843085322194793,0.004201822578484651,TRUE,1,1.419633816610177,4.553689244623548,0.017413634853124735,0.3278425169130232,0.019852491395432013,0.004353550799264198,TRUE
6415,FALSE,NA,0.7102696532285162,4.593749077654538,0.02376818370260176,0.23869090014618244,0.03843085322194793,0.004201822578484651,TRUE,2,0.5313791251700231,4.649023520301794,0.022426563296781138,0.2824039779167557,0.07054535677960672,0.005606777221869055,TRUE
6426,FALSE,NA,1.199417404356882,4.259637500919665,0.09925575853666581,0.2734236127737446,0.08815209696139374,0.017546186512109343,TRUE,1,1.2867406319295518,4.184653876810518,0.12230852581055382,0.4311569255727039,0.14111286070374468,0.030569484110527085,TRUE
6426,FALSE,NA,1.199417404356882,4.259637500919665,0.09925575853666581,0.2734236127737446,0.08815209696139374,0.017546186512109343,TRUE,2,1.1991715683243567,4.331178798885223,0.06162670958548518,0.29330692904965494,0.0788281816646495,0.015407789162366802,TRUE
6475,FALSE,NA,0.5730210315018639,4.515599811754368,0.029824026608262628,0.23306349286264952,0.0594207932389664,0.0052721848158494965,TRUE,1,0.5616913320895233,4.483973082923546,0.030656548340593115,0.36743354812348433,0.08766904575494257,0.0076639744235115935,TRUE
6475,FALSE,NA,0.5730210315018639,4.515599811754368,0.029824026608262628,0.23306349286264952,0.0594207932389664,0.0052721848158494965,TRUE,2,0.7920333528643024,4.564959972670074,0.027868946014400386,0.38995822501246336,0.061334107072746495,0.006967251815375093,TRUE
6481,FALSE,NA,1.1091084535363058,3.3483821409386425,0.03741653020385033,0.1928033876925671,0.028609797705206483,0.006614426216557983,TRUE,1,1.2202650009669687,3.309618627555877,0.04224538506608584,0.23587266408373986,0.04085925263286776,0.010560749153107993,TRUE
6481,FALSE,NA,1.1091084535363058,3.3483821409386425,0.03741653020385033,0.1928033876925671,0.028609797705206483,0.006614426216557983,TRUE,2,0.7648562370106138,3.3800049858853534,0.022348893353082863,0.34549272519345114,0.03782105298995088,0.005587350177999776,TRUE
6484,FALSE,NA,0.6775576977816824,3.1695056616524857,0.03796801582168336,0.20533118846433596,0.04479796520997688,0.0067115026312484635,TRUE,1,0.29287031616185,3.2721623417569154,0.037539789078700724,0.3623848913225637,0.3299363777359685,0.009384772355778769,TRUE
6484,FALSE,NA,0.6775576977816824,3.1695056616524857,0.03796801582168336,0.20533118846433596,0.04479796520997688,0.0067115026312484635,TRUE,2,1.555847065946915,3.2260541779004512,0.022272712880195805,0.2560491327079763,0.016789822133051517,0.005568334712042377,TRUE
6524,FALSE,NA,0.9757025978453394,73.42748379846697,1.0594290938691244,0.3465512517072839,18.109837873654197,0.16752245666676716,TRUE,1,1.4247459574686583,110.44162004155831,0.662868439647577,0.3653625180319835,17.25853079139902,0.14821588311337697,TRUE
6524,FALSE,NA,0.9757025978453394,73.42748379846697,1.0594290938691244,0.3465512517072839,18.109837873654197,0.16752245666676716,TRUE,2,1.0286074508567191,37.295202226518526,0.9823878424343108,0.4134682199845743,11.264225068687715,0.21965460157801653,TRUE
6532,FALSE,NA,0.9506671509090654,39.817374181442574,0.2689113373928928,0.23086202450824336,2.5260871023790297,0.04251862544628687,TRUE,1,1.224286662670798,39.02851216687238,0.251172945474825,0.3167830713825114,2.5591440123992824,0.05616095164401952,TRUE
6532,FALSE,NA,0.9506671509090654,39.817374181442574,0.2689113373928928,0.23086202450824336,2.5260871023790297,0.04251862544628687,TRUE,2,0.7320159766651191,40.08590668222588,0.2687052288206469,0.3214337113665117,4.655128945637784,0.06008535665232118,TRUE
6594,FALSE,NA,0.4982029335786855,0.3397154761699619,1.21685111498514,0.46571840584569324,0.23964654190399318,0.24836760571683072,TRUE,1,0.6528249697749343,0.5042364560603749,1.3668195128369618,0.7280854344198687,0.4373328597033641,0.3945445369088336,TRUE
6594,FALSE,NA,0.4982029335786855,0.3397154761699619,1.21685111498514,0.46571840584569324,0.23964654190399318,0.24836760571683072,TRUE,2,1.7225955422580772,0.22412891694569512,0.6753626481450996,0.6161264134535235,0.0359834692952961,0.1949652585952271,TRUE
6621,FALSE,NA,1.4772824631202053,0.44112497039618526,0.9374864954943717,0.47903488833990016,0.10232338726793891,0.23437309449198956,TRUE,1,1.6319900538023442,0.5363574235344403,1.140938066223829,0.8197255337701521,0.1954088864413811,0.4034088211156633,TRUE
6621,FALSE,NA,1.4772824631202053,0.44112497039618526,0.9374864954943717,0.47903488833990016,0.10232338726793891,0.23437309449198956,TRUE,2,1.639515169094577,0.3348869409302891,0.3832091757667285,0.3013049624389301,0.0399123771637402,0.13547513712498196,TRUE
6701,FALSE,NA,0.9706336014136823,1.6526369503753446,0.7509846211209615,0.38655030880577984,0.38731379042526665,0.16012769166659657,TRUE,1,1.2842051226239084,0.9000020606796348,0.518155646953817,0.4261523347367314,0.1623949574103419,0.1638541827368459,TRUE
6701,FALSE,NA,0.9706336014136823,1.6526369503753446,0.7509846211209615,0.38655030880577984,0.38731379042526665,0.16012769166659657,TRUE,2,1.5201422830832456,2.199473682545631,0.5786475570384548,0.6616850039072137,0.38158363787418864,0.1829905671475656,TRUE
6702,FALSE,NA,0.9557346918573858,4.801803655005976,0.9732956975906001,0.5820222356605167,1.6353667570791286,0.2294001601755535,TRUE,1,1.3379235430312615,5.1858000979451075,0.8262957636712158,0.9266809625633652,1.6922029761118305,0.2921524238599417,TRUE
6702,FALSE,NA,0.9557346918573858,4.801803655005976,0.9732956975906001,0.5820222356605167,1.6353667570791286,0.2294001601755535,TRUE,2,0.6833276080563153,5.999609712051448,1.169896978062628,0.9624121797597648,7.65510108492022,0.41358973763488227,TRUE
6840,FALSE,NA,0.7855721506636921,0.5312487943406299,0.1674265040273472,0.18843291137594714,0.028305879616934197,0.02959984424918218,TRUE,1,0,1,1,NA,NA,NA,FALSE
6840,FALSE,NA,0.7855721506636921,0.5312487943406299,0.1674265040273472,0.18843291137594714,0.028305879616934197,0.02959984424918218,TRUE,2,0.8912485481649826,0.5624874043325249,0.22688768209282567,0.28442712412308324,0.050627490115397605,0.056722404489451025,TRUE
6857,FALSE,NA,0.7856418529055103,1.0624891305686863,0.1674070281526794,0.18841337978223094,0.056600069124227895,0.02959295847868239,TRUE,1,0,1,1,NA,NA,NA,FALSE
6857,FALSE,NA,0.7856418529055103,1.0624891305686863,0.1674070281526794,0.18841337978223094,0.056600069124227895,0.02959295847868239,TRUE,2,0.8911919267898606,1.1250156381865655,0.2268885873779858,0.2844159860430506,0.10126321657702018,0.056722856565370516,TRUE
6859,FALSE,NA,0.14520911020184124,19.98981173090385,1.2118444244928848,0.35593628785812037,44.01974269113263,0.21425991355196233,TRUE,1,1.1927699430052932,30.586330668255123,0.9373296049408053,0.4978790992287019,8.774996528186584,0.23436185702175985,TRUE
6859,FALSE,NA,0.14520911020184124,19.98981173090385,1.2118444244928848,0.35593628785812037,44.01974269113263,0.21425991355196233,TRUE,2,-0.5692071141977055,457208340.70384514,1.238158997072726,0.4377553706368246,897990699434.0762,0.3095755873822674,TRUE
6910,FALSE,NA,0,1,1,NA,NA,NA,FALSE,1,0,1,1,NA,NA,NA,FALSE
6910,FALSE,NA,0,1,1,NA,NA,NA,FALSE,2,0,1,1,NA,NA,NA,FALSE
7013,FALSE,NA,0.07450113509096074,95,1.07734656640791,NA,206.50309132755714,0.7390412249379121,FALSE,1,0,100.00000000000004,1,NA,NA,NA,FALSE
7013,FALSE,NA,0.07450113509096074,95,1.07734656640791,NA,206.50309132755714,0.7390412249379121,FALSE,2,0,90,1,NA,NA,NA,FALSE
7021,FALSE,NA,1.1466465382901307,3.7486850404329064,0.3175693192136225,0.3575930811519365,0.2923284591358508,0.062279889521802426,TRUE,1,1.9872077562045396,4.39400840365901,0.14591909743735798,0.2862564487358411,0.13252500647271304,0.04212677780722101,TRUE
7021,FALSE,NA,1.1466465382901307,3.7486850404329064,0.3175693192136225,0.3575930811519365,0.2923284591358508,0.062279889521802426,TRUE,2,1.6738097383523272,3.4999620670267975,0.23302382929695556,0.44620977998894906,0.19892224893325192,0.06726820454931627,TRUE
7061,FALSE,NA,0,1,1,NA,NA,NA,FALSE,1,0,1,1,NA,NA,NA,FALSE
7061,FALSE,NA,0,1,1,NA,NA,NA,FALSE,2,0,1,1,NA,NA,NA,FALSE
7086,FALSE,NA,0,1,1,NA,NA,NA,FALSE,1,0,1,1,NA,NA,NA,FALSE
7086,FALSE,NA,0,1,1,NA,NA,NA,FALSE,2,0,1,1,NA,NA,NA,FALSE
8153,FALSE,NA,1.4763237869647035,283.5131403618234,1.0805793108108295,0.33890452583739034,47.60367412713245,0.17530770283641858,TRUE,1,1.3490447789441016,335.9549125360598,0.808074040309021,0.36387250989564873,67.08466750155166,0.19049666842988816,TRUE
8153,FALSE,NA,1.4763237869647035,283.5131403618234,1.0805793108108295,0.33890452583739034,47.60367412713245,0.17530770283641858,TRUE,2,2.343124656566939,219.30033737108928,0.7293554368039595,0.3636120530925934,23.163952741809517,0.17191216696427203,TRUE
8180,FALSE,NA,0.7750646609707328,11.372406192277934,0.802960150183949,0.26437216013104603,2.5740616766272923,0.12389217813424691,TRUE,1,0.7733425176812523,12.769172479514019,0.7442333275936377,0.33285578079928835,3.9578375093088622,0.16641751102420502,TRUE
8180,FALSE,NA,0.7750646609707328,11.372406192277934,0.802960150183949,0.26437216013104603,2.5740616766272923,0.12389217813424691,TRUE,2,0.6867313051117788,9.11794313391564,0.8050423430596129,0.3972288633697495,3.576104659611598,0.18002828842807905,TRUE
8242,FALSE,NA,0.8874450729491176,14.834151916309237,1.109729670440282,0.6215469886048927,7.573212096505802,0.3203587255762199,TRUE,1,1.8572651724954632,26.15749513275039,0.31558430710465557,0.26373174427929086,2.649511625064306,0.12884086214044607,TRUE
8242,FALSE,NA,0.8874450729491176,14.834151916309237,1.109729670440282,0.6215469886048927,7.573212096505802,0.3203587255762199,TRUE,2,2.106798770135462,7.383397284535965,0.4512555143503028,0.565661153969006,0.9494769973991228,0.18422486609848207,TRUE
8257,FALSE,NA,1.0953038435792273,54.057340807115196,1.1234517584175017,0.6178355940787652,23.046307545535424,0.3243050358200595,TRUE,1,2.4012425145872722,37.87201680521814,0.025723828018434917,0.03196787989051241,0.24802348546807707,0.010503955728362806,TRUE
8257,FALSE,NA,1.0953038435792273,54.057340807115196,1.1234517584175017,0.6178355940787652,23.046307545535424,0.3243050358200595,TRUE,2,1.8380897173212598,88.32643818510137,0.67868383768244,0.5300352835328529,18.835312207124684,0.27704866245400855,TRUE
8300,FALSE,NA,1.0324360701702506,3.3832794056065363,1.0728634317907122,0.4241663689160877,0.8076163498902669,0.17401786153465873,TRUE,1,1.3302617595868935,1.9444528251746236,1.013565474095009,0.5492186903911911,0.4938736791525069,0.23887589838521578,TRUE
8300,FALSE,NA,1.0324360701702506,3.3832794056065363,1.0728634317907122,0.4241663689160877,0.8076163498902669,0.17401786153465873,TRUE,2,1.0269063063311066,4.496066274072642,0.4687079579606218,0.3993359691385171,0.693200138855898,0.11047165606564548,TRUE
8325,FALSE,NA,0.8777852042534722,22.285877932765068,1.6071503819962678,0.5138303428665659,10.242069438715166,0.2840991892337265,TRUE,1,0.8972590531616944,25.850937703790706,1.0241900501090422,0.4996895039791641,10.508167009259939,0.25602974789700794,TRUE
8325,FALSE,NA,0.8777852042534722,22.285877932765068,1.6071503819962678,0.5138303428665659,10.242069438715166,0.2840991892337265,TRUE,2,1.3678535613359262,13.693344258720208,1.639652890647756,0.8218554183453185,6.04268544444712,0.40993600381486833,TRUE
8337,FALSE,NA,0.6308016306328452,7.624272878324799,1.2038807776605416,0.36982285185686165,3.7441982796704165,0.21281712998209038,TRUE,1,0.24975721271235385,4.268595734230044,1.0339286783141632,0.44265847933069263,6.346820892469413,0.25849203981340974,TRUE
8337,FALSE,NA,0.6308016306328452,7.624272878324799,1.2038807776605416,0.36982285185686165,3.7441982796704165,0.21281712998209038,TRUE,2,1.04243084567509,9.233427157719692,1.2727660947570736,0.5629160215739958,4.425116186303659,0.31818251158753846,TRUE
8384,FALSE,NA,0.4048059963876226,723.3019680278153,1.4273742399441687,0.36084337844875225,567.332542854239,0.22023773866261764,TRUE,1,0.5152359306927363,1247.7115244064898,1.753561203620672,0.7756828024319267,1364.6373168496505,0.39214343634862053,TRUE
8384,FALSE,NA,0.4048059963876226,723.3019680278153,1.4273742399441687,0.36084337844875225,567.332542854239,0.22023773866261764,TRUE,2,0.5049877759638051,360.3147791339339,0.9676594250937015,0.4382134233153229,219.52919015742322,0.2163787590817941,TRUE
8431,FALSE,NA,0.8693150611632414,39.14032801290488,1.4080685070749537,0.4356865975548684,14.797432971603701,0.22838896318005505,TRUE,1,1.3896382082009402,60.295197213398936,1.6268603707781766,0.7175618774070806,25.29053828558421,0.38348356574376813,TRUE
8431,FALSE,NA,0.8693150611632414,39.14032801290488,1.4080685070749537,0.4356865975548684,14.797432971603701,0.22838896318005505,TRUE,2,1.0950335350783962,21.324225331051174,0.9592545907255722,0.5990123482185811,6.226138454734649,0.2261235200255707,TRUE
8501,FALSE,NA,1.2096766764903197,4147.008950364146,1.090944423783859,0.3615939837222662,908.6379374515884,0.18707516254927578,TRUE,1,1.4236563423600852,3746.081645367401,0.7349749384408621,0.40824920136962994,687.7034498430875,0.18374238223007913,TRUE
8501,FALSE,NA,1.2096766764903197,4147.008950364146,1.090944423783859,0.3615939837222662,908.6379374515884,0.18707516254927578,TRUE,2,1.2883414595126061,4781.858340063935,1.3453424770409184,0.6174893943382249,1766.6613463545295,0.3363133119030705,TRUE
8516,FALSE,NA,1.466334326889597,444.3035635369719,1.2807228900905978,0.43588891109728506,86.87042649624365,0.20253260765794207,TRUE,1,1.5485351852229656,458.2150378301374,1.598965032229034,0.7674573586266434,149.65678817445962,0.35750759536283705,TRUE
8516,FALSE,NA,1.466334326889597,444.3035635369719,1.2807228900905978,0.43588891109728506,86.87042649624365,0.20253260765794207,TRUE,2,1.3837509811246047,429.7059900268863,0.8461470073315949,0.4086352538293789,83.3665528312533,0.1891848050378191,TRUE
8577,FALSE,NA,1.656240976147098,844.1497565254552,1.0843793943520088,0.33586443613494327,120.70766477376137,0.16731914804973022,TRUE,1,1.2964097044016967,800.7643517819342,1.1483631733521227,0.5303811942207188,224.32873426988587,0.25679141296200886,TRUE
8577,FALSE,NA,1.656240976147098,844.1497565254552,1.0843793943520088,0.33586443613494327,120.70766477376137,0.16731914804973022,TRUE,2,2.130515434493492,818.5460646522229,0.8218603040018685,0.3602792261839506,99.96148409887331,0.1837830626594603,TRUE
8581,FALSE,NA,0.5330306149484821,1393.096079370049,1.3908609063686517,0.31813515781474333,794.0960365970501,0.21465601840783727,TRUE,1,1.2132346242766925,611.0494484104934,1.5037248399476302,0.6593794732856986,265.7451620072695,0.33623039000381144,TRUE
8581,FALSE,NA,0.5330306149484821,1393.096079370049,1.3908609063686517,0.31813515781474333,794.0960365970501,0.21465601840783727,TRUE,2,1.0416030864465595,507.7451054457595,0.991771008272702,0.43362102159883886,170.1787504974348,0.2217622112711999,TRUE
8585,FALSE,NA,0.9997348993873884,149.25608476964223,0.9099720728352035,0.31966095469511685,29.653501517788108,0.14041640130649907,TRUE,1,1.0268743880120006,137.5524769278317,0.8635178629679925,0.43867557781912714,36.59598984836902,0.1930735979175646,TRUE
8585,FALSE,NA,0.9997348993873884,149.25608476964223,0.9099720728352035,0.31966095469511685,29.653501517788108,0.14041640130649907,TRUE,2,0.9995977488409857,170.71387133156793,0.9642308123434474,0.4714927333102582,52.682677046087875,0.2155930960122374,TRUE
8608,FALSE,NA,0.3743907223099784,8.111614860676577,0.9324075060640167,0.24198788265178084,4.632916016676445,0.15127769967693658,TRUE,1,0.6644493771060109,14.09332556199083,0.895191882441329,0.3498940724644661,6.339401429698714,0.21101507053619184,TRUE
8608,FALSE,NA,0.3743907223099784,8.111614860676577,0.9324075060640167,0.24198788265178084,4.632916016676445,0.15127769967693658,TRUE,2,1.1783892525382549,3.3563514961722256,0.42966988976457576,0.2435046485381461,0.4106873495765492,0.10127907250388789,TRUE
8624,FALSE,NA,0.9867268031335428,46.41287437230757,0.8035397202511795,0.3345606756638715,8.769090931339413,0.13035676784254482,TRUE,1,0.6285849391749023,40.58500976197937,0.7639641933891794,0.45165724434563526,16.650346260914496,0.18008577690372474,TRUE
8624,FALSE,NA,0.9867268031335428,46.41287437230757,0.8035397202511795,0.3345606756638715,8.769090931339413,0.13035676784254482,TRUE,2,1.2802401476403413,46.73675182460461,0.8263719617895141,0.5633758304024694,10.237366611075954,0.1947704658235025,TRUE
8625,FALSE,NA,0.9361881022510563,102.89365509920817,1.1850789108987663,0.3162526794937222,29.439910638941242,0.1873682642697667,TRUE,1,0.868997428729708,43.10125723574985,0.8803964195654433,0.35921614546910036,13.820692236120404,0.19685221015322538,TRUE
8625,FALSE,NA,0.9361881022510563,102.89365509920817,1.1850789108987663,0.3162526794937222,29.439910638941242,0.1873682642697667,TRUE,2,1.5349482141819217,158.10529764614836,1.0806975143249173,0.43154392745943565,35.83287873963658,0.24164914590528677,TRUE
8629,FALSE,NA,1.3751893007276004,213.6869985026538,0.9966090698616868,0.398211718284507,34.627591858300825,0.1575804418329432,TRUE,1,1.6899108941987586,266.14903816624246,0.5726680948288312,0.3773223950494283,28.590307680012025,0.12805805264977843,TRUE
8629,FALSE,NA,1.3751893007276004,213.6869985026538,0.9966090698616868,0.398211718284507,34.627591858300825,0.1575804418329432,TRUE,2,1.3148266488028857,163.5319550126346,1.1761545271688922,0.598471574475402,46.360654224792086,0.2630074708791649,TRUE
8641,FALSE,NA,1.3099254951870325,405.8893553215015,1.535220664048229,0.4317150193860576,106.40480452189466,0.24275946727835193,TRUE,1,1.0174978126032053,405.44730569155536,1.6452044234630785,0.6599589781227468,208.87375952572697,0.3679060947166828,TRUE
8641,FALSE,NA,1.3099254951870325,405.8893553215015,1.535220664048229,0.4317150193860576,106.40480452189466,0.24275946727835193,TRUE,2,1.5539682411147269,373.8347180008054,0.9583708267908234,0.3931345331010803,73.88645993886531,0.21429564685577246,TRUE
9185,FALSE,NA,0.5466216404734381,147.67715940904998,1.4446389336018806,0.47777648563181485,100.83333200487904,0.2553727026041875,TRUE,1,0.9835059982662523,222.64590063102133,0.7928317777188074,0.42688832471058774,71.36769979673879,0.19821693471327134,TRUE
9185,FALSE,NA,0.5466216404734381,147.67715940904998,1.4446389336018806,0.47777648563181485,100.83333200487904,0.2553727026041875,TRUE,2,0.2947985770480425,62.526686771381556,1.8190465325771694,0.7616740010808936,136.8823897741593,0.45473099143633067,TRUE
9240,FALSE,NA,0.5964861084601656,229.41685429870506,0.2470119977645904,0.30707685222112935,32.33016821143908,0.05822004668836328,TRUE,1,1.194730487685257,271.10349529548324,0.16107933628099108,0.36148447394914557,18.79523613741822,0.056949911602580824,TRUE
9240,FALSE,NA,0.5964861084601656,229.41685429870506,0.2470119977645904,0.30707685222112935,32.33016821143908,0.05822004668836328,TRUE,2,0.603988882069586,231.5379566378948,0.06298079995798841,0.14038727616956895,19.562027887742175,0.022266810800360803,TRUE
9292,FALSE,NA,1.2037263046297382,1.0131953346594282,1.0166706406309038,0.4787066994288874,0.2216721176334252,0.18559622200056655,TRUE,1,1.4253798055529114,1.077579473488275,0.9944729068623336,0.6197565162092511,0.2848956893079959,0.26581764442415245,TRUE
9292,FALSE,NA,1.2037263046297382,1.0131953346594282,1.0166706406309038,0.4787066994288874,0.2216721176334252,0.18559622200056655,TRUE,2,0.9857452565092526,0.8783660234700529,1.0731639743828663,0.7969428515538691,0.36977792863998465,0.28678493273118344,TRUE
9298,FALSE,NA,1.7709183463038314,3.3036318077478533,0.5587317898032045,0.3352996667013745,0.32961938811591507,0.1249268328525706,TRUE,1,1.7607100871823413,3.154054439458808,0.642901242010772,0.5310230241721906,0.5311378182050829,0.20327033516490353,TRUE
9298,FALSE,NA,1.7709183463038314,3.3036318077478533,0.5587317898032045,0.3352996667013745,0.32961938811591507,0.1249268328525706,TRUE,2,1.5496383689223716,3.655457724787327,0.40740366342169226,0.40804388819542753,0.502595476792694,0.12883426600609615,TRUE
9302,FALSE,NA,0.718914468680887,1.3084466214707675,0.9236033736927683,0.5699155899552053,0.5729892524972044,0.2177192882922212,TRUE,1,0.001523649503840964,0.006842737033821085,0.9546044015652038,0.02903719747495852,0.1301967618737033,0.33662408183594267,TRUE
9302,FALSE,NA,0.718914468680887,1.3084466214707675,0.9236033736927683,0.5699155899552053,0.5729892524972044,0.2177192882922212,TRUE,2,1.765385019265302,0.9875250136462125,0.49213711003200594,0.6730004203891345,0.13764386728437125,0.173975190882855,TRUE
9377,FALSE,NA,0,1,1,NA,NA,NA,FALSE,1,0,1,1,NA,NA,NA,FALSE
9377,FALSE,NA,0,1,1,NA,NA,NA,FALSE,2,0,1,1,NA,NA,NA,FALSE
